match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder,is_wicket
1,2,Kolkata Knight Riders,Gujarat Titans,10,3,Rinku Singh,Andre Russell,Joshua Little,0,0,0,0,0,0,6,0,6,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,10,4,Rinku Singh,Andre Russell,Joshua Little,0,0,0,0,0,0,0,0,0,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,10,5,Rinku Singh,Andre Russell,Joshua Little,0,0,0,0,0,0,1,0,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,10,6,Andre Russell,Rinku Singh,Joshua Little,0,0,0,0,0,0,0,0,0,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,11,1,Rinku Singh,Andre Russell,Rashid Khan,0,0,0,0,0,0,1,0,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,11,2,Andre Russell,Rinku Singh,Rashid Khan,0,0,0,0,0,0,1,0,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,11,3,Rinku Singh,Andre Russell,Rashid Khan,0,0,0,0,0,0,4,0,4,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,11,4,Rinku Singh,Andre Russell,Rashid Khan,0,0,0,0,0,0,1,0,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,11,5,Andre Russell,Rinku Singh,Rashid Khan,0,0,0,0,0,0,1,0,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,11,6,Rinku Singh,Andre Russell,Rashid Khan,0,0,0,0,0,0,4,0,4,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,12,1,Andre Russell,Rinku Singh,Mohammed Shami,0,0,0,0,0,0,0,0,0,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,12,2,Andre Russell,Rinku Singh,Mohammed Shami,0,0,0,0,0,0,0,0,0,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,12,3,Andre Russell,Rinku Singh,Mohammed Shami,0,0,0,0,0,0,0,0,0,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,12,4,Andre Russell,Rinku Singh,Mohammed Shami,0,0,0,0,0,0,2,0,2,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,12,5,Andre Russell,Rinku Singh,Mohammed Shami,0,0,0,0,0,0,0,0,0,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,12,6,Andre Russell,Rinku Singh,Mohammed Shami,0,0,0,0,0,0,0,0,0,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,13,1,Rinku Singh,Andre Russell,Mohit Sharma,0,0,0,0,0,0,2,0,2,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,13,2,Rinku Singh,Andre Russell,Mohit Sharma,0,0,0,0,0,0,0,0,0,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,13,3,Rinku Singh,Andre Russell,Mohit Sharma,0,0,0,0,0,0,0,0,0,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,13,4,Rinku Singh,Andre Russell,Mohit Sharma,0,0,0,0,0,0,1,0,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,13,5,Andre Russell,Rinku Singh,Mohit Sharma,0,0,0,0,0,0,4,0,4,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,13,6,Andre Russell,Rinku Singh,Mohit Sharma,0,0,0,0,0,0,0,0,0,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,14,1,Rinku Singh,Andre Russell,Noor Ahmad,0,0,0,0,0,0,1,0,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,14,2,Andre Russell,Rinku Singh,Noor Ahmad,0,0,0,1,0,0,0,1,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,14,3,Andre Russell,Rinku Singh,Noor Ahmad,0,0,0,0,0,0,6,0,6,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,14,4,Andre Russell,Rinku Singh,Noor Ahmad,0,0,0,0,0,0,1,0,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,14,5,Rinku Singh,Andre Russell,Noor Ahmad,0,0,0,0,0,0,1,0,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,14,6,Andre Russell,Rinku Singh,Noor Ahmad,0,0,0,0,0,0,1,0,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,15,1,Andre Russell,Rinku Singh,Joshua Little,0,0,0,0,0,0,0,0,0,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,15,2,Andre Russell,Rinku Singh,Joshua Little,0,0,0,0,0,0,6,0,6,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,15,3,Andre Russell,Rinku Singh,Joshua Little,0,0,0,0,0,0,4,0,4,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,15,4,Andre Russell,Rinku Singh,Joshua Little,0,0,0,0,0,0,1,0,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,15,5,Rinku Singh,Andre Russell,Joshua Little,0,0,0,0,0,0,0,0,0,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,15,6,Rinku Singh,Andre Russell,Joshua Little,0,0,0,0,0,0,0,0,0,Rinku Singh,bowled,,1
1,2,Kolkata Knight Riders,Gujarat Titans,16,1,Andre Russell,Venkatesh Iyer,Rashid Khan,0,0,0,0,0,0,1,0,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,16,2,Venkatesh Iyer,Andre Russell,Rashid Khan,0,0,0,0,0,0,4,0,4,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,16,3,Venkatesh Iyer,Andre Russell,Rashid Khan,0,0,0,0,0,0,0,0,0,Venkatesh Iyer,run out,Joshua Little,1
1,2,Kolkata Knight Riders,Gujarat Titans,16,4,Nitish Rana,Andre Russell,Rashid Khan,0,0,0,0,0,0,6,0,6,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,16,5,Nitish Rana,Andre Russell,Rashid Khan,0,0,0,0,0,0,1,0,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,16,6,Andre Russell,Nitish Rana,Rashid Khan,0,0,0,0,0,0,0,0,0,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,17,1,Nitish Rana,Andre Russell,Mohammed Shami,0,0,0,0,0,0,1,0,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,17,2,Andre Russell,Nitish Rana,Mohammed Shami,0,0,0,0,0,0,1,0,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,17,3,Nitish Rana,Andre Russell,Mohammed Shami,0,0,0,0,0,0,4,0,4,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,17,4,Nitish Rana,Andre Russell,Mohammed Shami,0,0,0,0,0,0,4,0,4,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,17,5,Nitish Rana,Andre Russell,Mohammed Shami,0,0,0,0,0,0,1,0,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,17,6,Andre Russell,Nitish Rana,Mohammed Shami,0,0,0,0,0,0,2,0,2,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,18,1,Nitish Rana,Andre Russell,Mohit Sharma,0,0,0,0,0,0,1,0,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,18,2,Andre Russell,Nitish Rana,Mohit Sharma,0,0,0,0,0,0,2,0,2,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,18,3,Andre Russell,Nitish Rana,Mohit Sharma,0,0,0,0,0,0,1,0,1,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,18,4,Nitish Rana,Andre Russell,Mohit Sharma,0,0,0,0,0,0,2,0,2,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,18,5,Nitish Rana,Andre Russell,Mohit Sharma,0,0,0,0,0,0,0,0,0,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,18,6,Nitish Rana,Andre Russell,Mohit Sharma,0,0,0,0,0,0,0,0,0,Nitish Rana,lbw,,1
1,2,Kolkata Knight Riders,Gujarat Titans,19,1,Andre Russell,Tailender 5,Noor Ahmad,0,0,0,0,0,0,4,0,4,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,19,2,Andre Russell,Tailender 5,Noor Ahmad,0,0,0,0,0,0,0,0,0,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,19,3,Andre Russell,Tailender 5,Noor Ahmad,0,0,0,0,0,0,0,0,0,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,19,4,Andre Russell,Tailender 5,Noor Ahmad,0,0,0,0,0,0,6,0,6,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,19,5,Andre Russell,Tailender 5,Noor Ahmad,0,0,0,0,0,0,6,0,6,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,19,6,Andre Russell,Tailender 5,Noor Ahmad,0,0,0,0,0,0,4,0,4,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,20,1,Tailender 5,Andre Russell,Joshua Little,0,0,0,0,0,0,6,0,6,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,20,2,Tailender 5,Andre Russell,Joshua Little,0,0,0,0,0,0,4,0,4,,,,0
1,2,Kolkata Knight Riders,Gujarat Titans,20,3,Tailender 5,Andre Russell,Joshua Little,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,1,1,Heinrich Klaasen,Travis Head,Kuldeep Yadav,0,0,0,0,0,0,4,0,4,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,1,2,Heinrich Klaasen,Travis Head,Kuldeep Yadav,0,0,0,0,0,0,6,0,6,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,1,3,Heinrich Klaasen,Travis Head,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,1,4,Heinrich Klaasen,Travis Head,Kuldeep Yadav,0,0,0,0,0,0,6,0,6,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,1,5,Heinrich Klaasen,Travis Head,Kuldeep Yadav,0,0,0,0,0,0,4,0,4,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,1,6,Heinrich Klaasen,Travis Head,Kuldeep Yadav,0,0,0,0,0,0,6,0,6,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,2,1,Travis Head,Heinrich Klaasen,Anrich Nortje,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,2,2,Travis Head,Heinrich Klaasen,Anrich Nortje,0,0,0,0,0,0,0,0,0,Travis Head,run out,Anrich Nortje,1
2,1,Sunrisers Hyderabad,Delhi Capitals,2,3,Abhishek Sharma,Heinrich Klaasen,Anrich Nortje,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,2,4,Abhishek Sharma,Heinrich Klaasen,Anrich Nortje,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,2,5,Heinrich Klaasen,Abhishek Sharma,Anrich Nortje,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,2,6,Abhishek Sharma,Heinrich Klaasen,Anrich Nortje,0,0,0,0,0,0,4,0,4,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,3,1,Heinrich Klaasen,Abhishek Sharma,Khaleel Ahmed,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,3,2,Heinrich Klaasen,Abhishek Sharma,Khaleel Ahmed,0,0,0,0,0,0,4,0,4,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,3,3,Heinrich Klaasen,Abhishek Sharma,Khaleel Ahmed,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,3,4,Heinrich Klaasen,Abhishek Sharma,Khaleel Ahmed,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,3,5,Heinrich Klaasen,Abhishek Sharma,Khaleel Ahmed,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,3,6,Abhishek Sharma,Heinrich Klaasen,Khaleel Ahmed,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,4,1,Heinrich Klaasen,Abhishek Sharma,Axar Patel,0,0,0,0,0,0,6,0,6,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,4,2,Heinrich Klaasen,Abhishek Sharma,Axar Patel,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,4,3,Abhishek Sharma,Heinrich Klaasen,Axar Patel,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,4,4,Abhishek Sharma,Heinrich Klaasen,Axar Patel,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,4,5,Abhishek Sharma,Heinrich Klaasen,Axar Patel,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,4,6,Heinrich Klaasen,Abhishek Sharma,Axar Patel,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,5,1,Abhishek Sharma,Heinrich Klaasen,Ishant Sharma,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,5,2,Heinrich Klaasen,Abhishek Sharma,Ishant Sharma,0,0,0,0,0,0,6,0,6,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,5,3,Heinrich Klaasen,Abhishek Sharma,Ishant Sharma,0,0,0,0,0,0,6,0,6,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,5,4,Heinrich Klaasen,Abhishek Sharma,Ishant Sharma,0,0,0,0,0,0,2,0,2,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,5,5,Heinrich Klaasen,Abhishek Sharma,Ishant Sharma,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,5,6,Heinrich Klaasen,Abhishek Sharma,Ishant Sharma,0,0,0,0,0,0,4,0,4,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,6,1,Abhishek Sharma,Heinrich Klaasen,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,6,2,Heinrich Klaasen,Abhishek Sharma,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,Heinrich Klaasen,bowled,,1
2,1,Sunrisers Hyderabad,Delhi Capitals,6,3,Aiden Markram,Abhishek Sharma,Kuldeep Yadav,0,0,0,0,0,0,4,0,4,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,6,4,Aiden Markram,Abhishek Sharma,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,6,5,Abhishek Sharma,Aiden Markram,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,6,6,Aiden Markram,Abhishek Sharma,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,7,1,Aiden Markram,Abhishek Sharma,Anrich Nortje,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,7,2,Aiden Markram,Abhishek Sharma,Anrich Nortje,0,0,0,0,0,0,0,0,0,Aiden Markram,lbw,,1
2,1,Sunrisers Hyderabad,Delhi Capitals,7,3,Rahul Tripathi,Abhishek Sharma,Anrich Nortje,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,7,4,Rahul Tripathi,Abhishek Sharma,Anrich Nortje,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,7,5,Rahul Tripathi,Abhishek Sharma,Anrich Nortje,0,0,0,0,0,0,2,0,2,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,7,6,Rahul Tripathi,Abhishek Sharma,Anrich Nortje,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,8,1,Abhishek Sharma,Rahul Tripathi,Khaleel Ahmed,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,8,2,Rahul Tripathi,Abhishek Sharma,Khaleel Ahmed,0,0,0,0,0,0,6,0,6,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,8,3,Rahul Tripathi,Abhishek Sharma,Khaleel Ahmed,0,0,0,0,0,0,2,0,2,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,8,4,Rahul Tripathi,Abhishek Sharma,Khaleel Ahmed,0,0,0,0,0,0,4,0,4,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,8,5,Rahul Tripathi,Abhishek Sharma,Khaleel Ahmed,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,8,6,Rahul Tripathi,Abhishek Sharma,Khaleel Ahmed,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,9,1,Rahul Tripathi,Abhishek Sharma,Axar Patel,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,9,2,Abhishek Sharma,Rahul Tripathi,Axar Patel,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,9,3,Abhishek Sharma,Rahul Tripathi,Axar Patel,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,9,4,Abhishek Sharma,Rahul Tripathi,Axar Patel,0,0,0,0,0,0,2,0,2,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,9,5,Abhishek Sharma,Rahul Tripathi,Axar Patel,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,9,6,Abhishek Sharma,Rahul Tripathi,Axar Patel,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,10,1,Rahul Tripathi,Abhishek Sharma,Ishant Sharma,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,10,2,Rahul Tripathi,Abhishek Sharma,Ishant Sharma,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,10,3,Abhishek Sharma,Rahul Tripathi,Ishant Sharma,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,10,4,Rahul Tripathi,Abhishek Sharma,Ishant Sharma,0,0,0,0,1,0,0,1,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,10,5,Rahul Tripathi,Abhishek Sharma,Ishant Sharma,0,0,0,0,0,0,2,0,2,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,10,6,Rahul Tripathi,Abhishek Sharma,Ishant Sharma,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,11,1,Rahul Tripathi,Abhishek Sharma,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,11,2,Rahul Tripathi,Abhishek Sharma,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,11,3,Rahul Tripathi,Abhishek Sharma,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,11,4,Abhishek Sharma,Rahul Tripathi,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,11,5,Rahul Tripathi,Abhishek Sharma,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,11,6,Rahul Tripathi,Abhishek Sharma,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,12,1,Abhishek Sharma,Rahul Tripathi,Anrich Nortje,0,0,0,0,0,0,2,0,2,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,12,2,Abhishek Sharma,Rahul Tripathi,Anrich Nortje,0,0,0,0,0,0,4,0,4,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,12,3,Abhishek Sharma,Rahul Tripathi,Anrich Nortje,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,12,4,Rahul Tripathi,Abhishek Sharma,Anrich Nortje,0,0,0,0,0,0,6,0,6,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,12,5,Rahul Tripathi,Abhishek Sharma,Anrich Nortje,0,0,0,0,0,0,4,0,4,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,12,6,Rahul Tripathi,Abhishek Sharma,Anrich Nortje,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,13,1,Abhishek Sharma,Rahul Tripathi,Khaleel Ahmed,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,13,2,Rahul Tripathi,Abhishek Sharma,Khaleel Ahmed,0,0,0,0,0,0,0,0,0,Rahul Tripathi,stumped,Anrich Nortje,1
2,1,Sunrisers Hyderabad,Delhi Capitals,13,3,Tailender 5,Abhishek Sharma,Khaleel Ahmed,0,0,0,0,0,0,2,0,2,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,13,4,Tailender 5,Abhishek Sharma,Khaleel Ahmed,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,13,5,Abhishek Sharma,Tailender 5,Khaleel Ahmed,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,13,6,Tailender 5,Abhishek Sharma,Khaleel Ahmed,0,0,0,0,0,0,6,0,6,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,14,1,Abhishek Sharma,Tailender 5,Axar Patel,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,14,2,Tailender 5,Abhishek Sharma,Axar Patel,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,14,3,Abhishek Sharma,Tailender 5,Axar Patel,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,14,4,Abhishek Sharma,Tailender 5,Axar Patel,0,0,0,0,0,0,2,0,2,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,14,5,Abhishek Sharma,Tailender 5,Axar Patel,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,14,6,Abhishek Sharma,Tailender 5,Axar Patel,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,15,1,Tailender 5,Abhishek Sharma,Ishant Sharma,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,15,2,Tailender 5,Abhishek Sharma,Ishant Sharma,0,0,0,0,0,0,0,0,0,Tailender 5,lbw,,1
2,1,Sunrisers Hyderabad,Delhi Capitals,15,3,Tailender 6,Abhishek Sharma,Ishant Sharma,0,0,0,0,0,0,6,0,6,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,15,4,Tailender 6,Abhishek Sharma,Ishant Sharma,0,0,0,0,0,0,2,0,2,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,15,5,Tailender 6,Abhishek Sharma,Ishant Sharma,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,15,6,Abhishek Sharma,Tailender 6,Ishant Sharma,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,16,1,Abhishek Sharma,Tailender 6,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,16,2,Tailender 6,Abhishek Sharma,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,16,3,Abhishek Sharma,Tailender 6,Kuldeep Yadav,0,0,0,0,0,0,2,0,2,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,16,4,Abhishek Sharma,Tailender 6,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,16,5,Abhishek Sharma,Tailender 6,Kuldeep Yadav,0,0,0,0,0,0,6,0,6,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,16,6,Abhishek Sharma,Tailender 6,Kuldeep Yadav,0,0,0,0,0,0,4,0,4,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,17,1,Tailender 6,Abhishek Sharma,Anrich Nortje,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,17,2,Abhishek Sharma,Tailender 6,Anrich Nortje,0,0,0,0,0,0,6,0,6,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,17,3,Abhishek Sharma,Tailender 6,Anrich Nortje,0,0,0,0,0,0,4,0,4,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,17,4,Abhishek Sharma,Tailender 6,Anrich Nortje,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,17,5,Tailender 6,Abhishek Sharma,Anrich Nortje,0,1,0,0,0,0,0,1,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,17,6,Tailender 6,Abhishek Sharma,Anrich Nortje,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,18,1,Tailender 6,Abhishek Sharma,Khaleel Ahmed,0,0,0,0,0,0,6,0,6,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,18,2,Tailender 6,Abhishek Sharma,Khaleel Ahmed,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,18,3,Abhishek Sharma,Tailender 6,Khaleel Ahmed,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,18,4,Tailender 6,Abhishek Sharma,Khaleel Ahmed,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,18,5,Abhishek Sharma,Tailender 6,Khaleel Ahmed,0,0,0,0,0,0,2,0,2,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,18,6,Abhishek Sharma,Tailender 6,Khaleel Ahmed,0,0,0,0,0,0,1,0,1,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,19,1,Abhishek Sharma,Tailender 6,Axar Patel,0,0,0,0,0,0,2,0,2,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,19,2,Abhishek Sharma,Tailender 6,Axar Patel,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,19,3,Abhishek Sharma,Tailender 6,Axar Patel,0,0,0,0,0,0,0,0,0,,,,0
2,1,Sunrisers Hyderabad,Delhi Capitals,19,4,Abhishek Sharma,Tailender 6,Axar Patel,0,0,0,0,0,0,2,0,2,,,,0
